date,ticker,name,wave_stage,score,close,volume,MA20,MA50,RSI,Position52
2025-12-30,204320,HL만도,Unknown,5,58400.0,2105555.0,54295.0,44957.0,59.11330049261083,0.906896551724138
2025-12-30,160550,NEW,Unknown,5,2205.0,215496.0,2079.75,2092.4,69.23076923076923,0.28205128205128205
2025-12-30,208710,포톤,Unknown,5,2140.0,105999.0,2223.5,2431.6,34.21052631578948,0.5602094240837696
2025-12-30,0099X0,IBKS제25호스팩,Unknown,5,2060.0,55960.0,2060.0,2060.0,50.0,0.006711409395973154
2025-12-30,0101C0,하나36호스팩,Unknown,5,1980.0,80230.0,1980.0,1980.2,50.0,0.0052750565184626974
2025-12-30,0013V0,삼진식품,Unknown,5,14070.0,824364.0,14069.5,14373.8,50.0,0.01872340425531915
2025-12-30,0099W0,미래에셋비전스팩11호,Unknown,5,1984.0,65146.0,1984.0,1984.4,50.0,0.0006704659738518271
2025-12-30,491000,리브스메드,Unknown,0,51200.0,2656220.0,51200.0,50210.0,50.0,0.2
2025-12-30,0097F0,미래에셋비전스팩10호,Unknown,0,1982.0,114857.0,1982.0,1982.0,50.0,0.001142204454597373
2025-12-30,478340,나라스페이스테크놀로지,Unknown,0,28600.0,838037.0,28600.0,28900.0,50.0,0.013227513227513227
2025-12-30,0098T0,교보19호스팩,Unknown,0,2010.0,126509.0,2022.75,2030.0,36.8421052631579,0.0040650406504065045
2025-12-30,464490,쿼드메디슨,Unknown,0,15790.0,2327311.0,17969.5,17435.2,46.57681940700808,0.058823529411764705
2025-12-30,466690,키움히어로제1호스팩,Unknown,0,1994.0,43603.0,1995.0,1996.56,44.444444444444436,0.008730691739422432
2025-12-30,0105P0,유진스팩12호,Unknown,0,1984.0,40888.0,1985.15,1985.0,46.666666666666664,0.003205128205128205
2025-12-30,0015S0,페스카로,Unknown,0,15130.0,394960.0,20987.0,21827.8,26.273990734612838,0.0040625
2025-12-30,261520,이지스,Unknown,0,10380.0,399126.0,15329.5,16175.4,14.14027149321268,0.006932409012131715
2025-12-30,004250,엔피씨,Unknown,0,3790.0,21727.0,3912.5,3977.3,25.0,0.042105263157894736
2025-12-30,003030,세아제강지주,Unknown,0,127100.0,7457.0,136325.0,139596.0,32.96703296703298,0.02188054405677114
2025-12-30,001790,대한제당,Unknown,0,2820.0,260349.0,2924.75,2868.6,43.99999999999999,0.13178294573643412
2025-12-30,006380,카프로,Unknown,0,3660.0,0.0,3660.0,3660.0,50.0,1.0
2025-12-30,009830,한화솔루션,Unknown,0,26700.0,284691.0,27395.0,28371.0,43.80165289256198,0.44966705836271054
2025-12-30,005360,모나미,Unknown,0,1958.0,18349.0,1988.55,1986.34,36.87943262411348,0.08605341246290801
2025-12-30,005380,현대자동차,Unknown,0,296000.0,479801.0,291500.0,275610.0,40.833333333333336,0.8278236914600551
2025-12-30,002200,한국수출포장공업,Unknown,0,3125.0,29868.0,3176.0,3069.6,45.16129032258065,0.8410596026490066
2025-12-30,007570,일양약품,Unknown,0,13050.0,0.0,13050.0,13050.0,50.0,0.842479018721756
2025-12-30,000540,흥국화재,Unknown,0,3580.0,30241.0,3616.0,3713.0,49.494949494949495,0.1941747572815534
2025-12-30,000300,DH오토넥스,Unknown,0,1984.0,0.0,1984.0,1984.0,50.0,1.0
2025-12-30,004540,깨끗한나라,Unknown,0,1903.0,28603.0,1940.15,1949.02,37.19806763285025,0.043621399176954734
2025-12-30,125490,한라캐스트,Unknown,0,19640.0,6205730.0,17922.5,13992.6,55.44619422572178,0.8837814397224631
2025-12-30,0010V0,제이피아이헬스케어,Unknown,0,14310.0,13912.0,16247.0,17519.6,28.38038632986627,0.01926605504587156
2025-12-30,0044K0,삼성스팩10호,Unknown,0,2005.0,3049.0,2008.7,2000.54,50.0,0.14705882352941177
2025-12-30,270210,에스알바이오텍,Unknown,0,20700.0,206.0,20561.5,18328.8,56.699029126213595,0.2765227337718044
2025-12-30,267320,나인테크,Unknown,0,2900.0,341383.0,3091.25,3450.1,37.57225433526012,0.3191489361702128
2025-12-30,233250,메디안디노스틱,Unknown,0,10500.0,2.0,11199.0,11636.2,41.88235294117647,0.07575757575757576
2025-12-30,261200,덴티스,Unknown,0,4280.0,13216.0,4477.25,4563.3,35.5,0.02237926972909305
2025-12-30,227100,프로브잇,Unknown,0,612.0,0.0,612.0,612.0,50.0,0.7737041719342604
2025-12-30,208340,파멥신,Unknown,0,2915.0,0.0,2915.0,2915.0,50.0,1.0
2025-12-30,217330,싸이토젠,Unknown,0,9040.0,1171954.0,5376.5,4004.3,79.45976364659538,0.8178528347406514
2025-12-30,263690,디알젬,Unknown,0,5350.0,16551.0,5548.5,5547.2,41.379310344827594,0.15584415584415584
2025-12-30,288490,나라소프트,Unknown,0,105.0,0.0,105.0,105.0,50.0,0.65625
2025-12-30,207490,에이펙스인텍,Unknown,0,6580.0,0.0,6441.5,6500.6,49.350649350649356,0.7307692307692307
2025-12-30,290660,네오펙트,Unknown,0,723.0,81664.0,818.85,813.82,28.624535315985128,0.01076158940397351
2025-12-30,179290,엠아이텍,Unknown,0,6610.0,29540.0,6486.5,6432.8,63.0,0.17329545454545456
2025-12-30,111710,남화산업,Unknown,0,4400.0,1652.0,4449.0,4438.3,33.33333333333333,0.14173228346456693
2025-12-30,900340,윙입푸드,Unknown,0,793.0,54903.0,829.5,880.6,31.914893617021278,0.015232974910394265
2025-12-30,307280,원바이오젠,Unknown,0,6720.0,42826.0,6501.0,5795.5,72.51908396946564,0.9346314325452016
2025-12-30,210540,디와이파워,Unknown,0,13570.0,19504.0,13524.0,13022.2,56.68016194331983,0.8328767123287671
2025-12-30,213420,덕산네오룩스,Unknown,0,36550.0,160637.0,39395.0,40018.0,25.342465753424662,0.4739583333333333
2025-12-30,189690,포시에스,Unknown,0,2090.0,67359.0,2079.5,2101.1,46.51162790697675,0.09565916398713827
2025-12-30,145210,다이나믹디자인,Unknown,0,700.0,230967.0,840.85,848.68,14.788732394366207,0.3645833333333333
2025-12-30,215000,골프존,Unknown,0,58000.0,4345.0,60585.0,60004.0,33.33333333333333,0.05392156862745098
2025-12-30,207760,미스터블루,Unknown,0,1252.0,321023.0,1340.45,1451.36,31.16883116883116,0.29280575539568343
2025-12-30,084650,랩지노믹스,Unknown,0,1815.0,197476.0,1979.3,2143.52,30.769230769230774,0.011299435028248588
2025-12-30,149980,하이로닉,Unknown,0,5090.0,0.0,5090.0,5090.0,50.0,0.7179125528913963
2025-12-30,187220,디티앤씨,Unknown,0,2390.0,27249.0,2499.25,2595.3,40.76923076923077,0.043478260869565216
2025-12-30,142280,녹십자엠에스,Unknown,0,4015.0,20473.0,4104.0,4115.3,44.23076923076923,0.3914209115281501
2025-12-30,028260,삼성물산,Unknown,0,239500.0,142579.0,244000.0,229690.0,37.37373737373737,0.8736702127659575
2025-12-30,124500,아이티센글로벌,Unknown,0,30450.0,1053168.0,25447.5,22317.0,66.53620352250489,0.8027950310559007
2025-12-30,067390,아스트,Unknown,0,584.0,445328.0,596.4,567.78,43.44262295081967,0.22580645161290322
2025-12-30,200670,휴메딕스,Unknown,0,40350.0,55969.0,42437.5,45814.0,38.628158844765345,0.16910935738444194
2025-12-30,189860,서전기전,Unknown,0,3115.0,8086.0,3146.0,3164.4,44.642857142857146,0.09640522875816994
2025-12-30,200470,에이팩트,Unknown,0,6800.0,989735.0,5969.5,5337.3,60.857142857142854,0.8730043541364296
2025-12-30,208640,썸에이지,Unknown,0,265.0,521893.0,286.7,316.02,19.64285714285714,0.3271604938271605
2025-12-30,204630,스튜디오산타클로스,Unknown,0,4650.0,0.0,4650.0,4650.0,50.0,1.0
2025-12-30,206640,바디텍메드,Unknown,0,13050.0,17358.0,13225.5,13441.0,45.3551912568306,0.03436426116838488
2025-12-30,193250,링크드,Unknown,0,408.0,155718.0,410.9,427.68,49.48453608247423,0.034013605442176874
2025-12-30,060480,국일신동,Unknown,0,1606.0,5334.0,1588.6,1607.84,54.30107526881721,0.15863453815261044
2025-12-30,203690,아크솔루션스,Unknown,0,4425.0,0.0,4425.0,4425.0,50.0,0.6881804043545878
2025-12-30,194480,데브시스터즈,Unknown,0,30450.0,23423.0,30235.0,34605.0,49.20634920634921,0.112
2025-12-30,203650,드림시큐리티,Unknown,0,1619.0,264641.0,1652.1,2392.64,33.97260273972603,0.030355294929285962
2025-12-30,121060,유니포인트,Unknown,0,610.0,1.0,592.95,611.36,50.0,0.15229885057471265
2025-12-30,143540,영우디에스피,Unknown,0,958.0,507538.0,799.45,766.26,91.11969111969113,0.9792626728110599
2025-12-30,192440,슈피겐코리아,Unknown,0,22050.0,5386.0,23450.0,22950.0,20.588235294117652,0.2907488986784141
2025-12-30,205100,엑셈,Unknown,0,1973.0,305086.0,2009.65,2088.94,46.72566371681416,0.21997471554993678
2025-12-30,149010,아이케이세미콘,Unknown,0,5370.0,0.0,5316.5,5403.0,53.76344086021506,0.23410013531799728
2025-12-30,205500,넥써쓰,Unknown,0,1954.0,202348.0,2055.65,2242.26,27.944572748267902,0.39877551020408164
2025-12-30,204620,글로벌텍스프리,Unknown,0,4500.0,532871.0,4795.0,5439.6,41.919191919191924,0.2665198237885463
2025-12-30,196490,디에이테크놀로지,Unknown,0,203.0,0.0,203.0,203.0,50.0,1.0
2025-12-30,204840,지엘팜텍,Unknown,0,1097.0,285670.0,1201.8,1202.42,14.4578313253012,0.2086864406779661
2025-12-30,200230,텔콘RF제약,Unknown,0,922.0,175223.0,981.2,1013.54,25.568181818181813,0.06932330827067669
2025-12-30,205470,휴마시스,Unknown,0,1016.0,283616.0,1087.7,1180.62,32.82828282828282,0.02686817800167926
2025-12-30,206400,베노티앤알,Unknown,0,1628.0,35133.0,1584.1,1802.86,64.1566265060241,0.11287128712871287
2025-12-30,196170,알테오젠,Unknown,0,451000.0,273299.0,454500.0,490720.0,47.41379310344827,0.6
2025-12-30,177830,파버나인,Unknown,0,2865.0,21922.0,2869.25,2895.8,44.44444444444444,0.20714285714285716
2025-12-30,198440,강동씨앤엘,Unknown,0,1099.0,18870.0,1099.45,1085.1,58.064516129032256,0.1430678466076696
2025-12-30,192410,오늘이엔엠,Unknown,0,735.0,51398.0,748.3,1037.62,42.45283018867925,0.08488063660477453
2025-12-30,290120,DH오토리드,Unknown,0,2450.0,12569.0,2425.75,2364.1,55.84415584415584,0.15022421524663676
2025-12-30,302430,이노메트리,Unknown,0,7110.0,36309.0,7639.5,7546.6,43.18181818181817,0.1001788908765653
2025-12-30,307870,비투엔,Unknown,0,1006.0,300424.0,1101.2,1283.92,33.76288659793815,0.27426810477657937
2025-12-30,270870,뉴트리,Unknown,0,5120.0,9429.0,5281.5,5097.0,41.89189189189189,0.17134831460674158
2025-12-30,110020,전진바이오팜,Unknown,0,2530.0,7230.0,2706.0,2779.6,21.538461538461533,0.1630901287553648
2025-12-30,100590,머큐리,Unknown,0,3040.0,54375.0,3177.75,3246.8,37.93103448275862,0.012048192771084338
2025-12-30,307750,국전약품,Unknown,0,3355.0,36656.0,3486.25,3552.9,32.8,0.2290836653386454
2025-12-30,309930,조이웍스앤코,Unknown,0,2040.0,17057.0,2075.5,2373.3,52.087682672233825,0.2359249329758713
2025-12-30,299900,위지윅스튜디오,Unknown,0,605.0,249554.0,653.85,707.22,35.64814814814815,0.007817197835237523
2025-12-30,310870,디와이씨,Unknown,0,1257.0,61268.0,1355.05,1333.66,33.74613003095976,0.13114754098360656
2025-12-30,308700,테크엔,Unknown,0,199.0,0.0,199.0,199.0,50.0,1.0
2025-12-30,310200,애니플러스,Unknown,0,3430.0,77412.0,3485.25,3551.9,47.863247863247864,0.23469387755102042
2025-12-30,290550,디케이티,Unknown,0,6850.0,24812.0,7133.0,7430.0,28.695652173913032,0.24022346368715083
2025-12-30,178600,대동고려삼,Unknown,0,2090.0,2.0,2276.95,2214.62,42.78115501519757,0.21782762691853602
2025-12-30,184230,SGA솔루션즈,Unknown,0,632.0,1042017.0,686.05,695.26,20.0,0.4099009900990099
2025-12-30,090850,현대이지웰,Unknown,0,5130.0,21457.0,5102.5,5158.6,53.53535353535354,0.14398422090729784
2025-12-30,053300,한국정보인증,Unknown,0,5950.0,106930.0,6078.5,6155.0,44.776119402985074,0.31059506531204645
2025-12-30,192820,코스맥스,Unknown,0,162700.0,46745.0,165255.0,175046.0,47.557003257328994,0.15384615384615385
2025-12-30,192250,케이사인,Unknown,0,9955.0,6112.0,10237.75,10798.9,28.391167192429023,0.31044957472660994
2025-12-30,187790,나노,Unknown,0,3490.0,196733.0,3746.75,3002.04,22.815533980582515,0.8399518652226233
2025-12-30,071850,캐스텍코리아,Unknown,0,1535.0,9560.0,1534.7,1590.66,50.98039215686275,0.19411764705882353
2025-12-30,199150,데이터스트림즈,Unknown,0,2100.0,52.0,2249.75,2424.0,38.761238761238765,0.08771929824561403
2025-12-30,136660,큐엠씨,Unknown,0,1599.0,71.0,1344.8,1447.34,65.49222797927462,0.436875
2025-12-30,105550,엣지파운드리,Unknown,0,1559.0,215327.0,1634.2,1675.64,47.608453837597324,0.04151436031331593
2025-12-30,133820,화인베스틸,Unknown,0,1652.0,98367.0,1737.7,1906.54,34.15730337078652,0.40129151291512916
2025-12-30,200130,콜마비앤에이치,Unknown,0,12850.0,20868.0,13140.5,13335.0,43.650793650793645,0.18490153172866522
2025-12-30,059120,아진엑스텍,Unknown,0,9250.0,220493.0,9123.5,8326.4,49.75369458128079,0.8431372549019608
2025-12-30,192390,윈하이텍,Unknown,0,2210.0,6368.0,2242.25,2234.8,50.0,0.060034305317324184
2025-12-30,090410,덕신이피씨,Unknown,0,1313.0,53034.0,1318.75,1302.22,52.5,0.15392781316348195
2025-12-30,171010,램테크놀러지,Unknown,0,3935.0,25071.0,4038.25,4093.9,28.888888888888886,0.31556195965417866
2025-12-30,171120,라이온켐텍,Unknown,0,2205.0,17378.0,2214.0,2150.9,55.17241379310345,0.15384615384615385
2025-12-30,134580,탑코미디어,Unknown,0,1935.0,16909.0,2080.35,2125.76,21.05263157894737,0.2733770101250744
2025-12-30,067570,엔브이에이치코리아,Unknown,0,2230.0,57454.0,2377.0,2329.5,18.644067796610173,0.19298245614035087
2025-12-30,085810,알티캐스트,Unknown,0,583.0,178880.0,538.75,534.66,65.65656565656566,0.06776034236804565
2025-12-30,238200,비피도,Unknown,0,3065.0,2259.0,3156.5,3380.4,35.95505617977528,0.11371237458193979
2025-12-30,298690,에어부산,Unknown,0,1717.0,122589.0,1782.7,1786.28,20.77922077922078,0.07197943444730077
2025-12-30,053580,웹케시,Unknown,0,9810.0,39286.0,10551.0,10865.2,27.155172413793096,0.06869772998805257
2025-12-30,246960,SCL사이언스,Unknown,0,2295.0,12509.0,2450.25,2482.9,20.98765432098766,0.014246323529411764
2025-12-30,278280,천보,Unknown,0,49100.0,40908.0,56402.5,60975.0,11.895161290322577,0.3768545994065282
2025-12-30,316140,우리금융지주,Unknown,0,27850.0,696687.0,28005.0,26859.0,48.684210526315795,0.901685393258427
2025-12-30,299660,셀리드,Unknown,0,2855.0,104558.0,3098.75,3295.0,23.404255319148945,0.012596221133659902
2025-12-30,099750,이지케어텍,Unknown,0,9070.0,24670.0,16597.5,16243.0,9.285714285714292,0.0
2025-12-30,228760,지노믹트리,Unknown,0,27550.0,105654.0,27447.5,24871.2,49.00398406374502,0.8390446521287642
2025-12-30,150840,인트로메딕,Unknown,0,5850.0,0.0,5850.0,5850.0,50.0,1.0
2025-12-30,049080,기가레인,Unknown,0,509.0,80728.0,551.45,560.68,20.202020202020208,0.32367149758454106
2025-12-30,215480,토박스코리아,Unknown,0,2000.0,12820.0,2026.2,2107.38,36.48648648648649,0.010863350485991996
2025-12-30,076340,지에이이노더스,Unknown,0,5000.0,0.0,5054.0,5170.2,50.0,0.24528301886792453
2025-12-30,215380,우정바이오,Unknown,0,1765.0,63353.0,2009.65,2028.72,17.996289424860862,0.36403508771929827
2025-12-30,217880,틸론,Unknown,0,1949.0,2266.0,1964.1,2072.84,43.38624338624338,0.2045611610228058
2025-12-30,217620,선샤인푸드,Unknown,0,3810.0,0.0,3810.0,3810.0,50.0,1.0
2025-12-30,217500,러셀,Unknown,0,1917.0,88188.0,1990.75,2014.62,41.10898661567877,0.4109704641350211
2025-12-30,160980,싸이맥스,Unknown,0,14620.0,62316.0,15016.5,16509.0,40.37854889589905,0.5521267723102585
2025-12-30,218150,미래생명자원,Unknown,0,2985.0,17701.0,3073.0,3125.3,32.25806451612904,0.0273972602739726
2025-12-30,130500,GH신소재,Unknown,0,2435.0,32965.0,2489.75,2475.4,17.307692307692307,0.0683371298405467
2025-12-30,092040,아미코젠,Unknown,0,1780.0,359628.0,2452.15,2808.76,27.913533834586474,0.026092233009708737
2025-12-30,181710,NHN,Unknown,0,29000.0,41632.0,30255.0,30272.0,39.87730061349693,0.6184419713831478
2025-12-30,119850,지엔씨에너지,Unknown,0,31000.0,68461.0,32682.5,34226.0,33.64485981308411,0.5954276907269458
2025-12-30,170920,엘티씨,Unknown,0,19020.0,45493.0,17449.0,18136.2,55.4380664652568,0.7579972183588317
2025-12-30,150900,파수,Unknown,0,4405.0,25310.0,4487.0,4605.5,44.66019417475728,0.17229729729729729
2025-12-30,185190,수프로,Unknown,0,800.0,1.0,923.05,934.78,30.451866404715133,0.2052980132450331
2025-12-30,076610,해성옵틱스,Unknown,0,623.0,583105.0,565.85,553.12,76.0,0.1725
2025-12-30,125210,아모그린텍,Unknown,0,6100.0,53053.0,6261.0,6411.4,31.707317073170742,0.459375
2025-12-30,279060,이노벡스,Unknown,0,243.0,34392.0,464.45,725.54,11.458333333333329,0.0
2025-12-30,319400,현대무벡스,Unknown,0,19150.0,9267459.0,13389.5,11058.4,86.7355727820844,0.9064095292115711
2025-12-30,253840,수젠텍,Unknown,0,6110.0,42350.0,6564.5,6836.2,17.592592592592595,0.22263450834879406
2025-12-30,321260,프로이천,Unknown,0,1723.0,20005.0,1764.0,1898.14,30.808080808080803,0.023430178069353328
2025-12-30,322780,코퍼스코리아,Unknown,0,860.0,468274.0,1322.85,1421.2,19.461077844311376,0.10006715916722633
2025-12-30,308100,형지글로벌,Unknown,0,1417.0,8024809.0,1379.4,1462.68,48.60557768924303,0.1085823754789272
2025-12-30,116100,태양기계,Unknown,0,587.0,0.0,577.75,575.92,52.0,0.06814159292035399
2025-12-30,179720,머니무브,Unknown,0,9390.0,202.0,8184.5,8349.8,74.89539748953976,0.4925925925925926
2025-12-30,089600,KT나스미디어,Unknown,0,12970.0,2783.0,13284.5,13190.0,32.846715328467155,0.08703703703703704
2025-12-30,175330,JB금융지주,Unknown,0,25600.0,185484.0,25182.5,24025.0,54.78260869565218,0.9134001823154057
2025-12-30,170790,파이오링크,Unknown,0,8790.0,14215.0,9094.0,9258.8,31.617647058823536,0.31695331695331697
2025-12-30,195990,에이비프로바이오,Unknown,0,261.0,780987.0,279.25,277.24,33.75,0.23314606741573032
2025-12-30,215100,로보로보,Unknown,0,7780.0,408779.0,7934.0,8416.8,46.13180515759313,0.5481569560047562
2025-12-30,215090,솔디펜스,Unknown,0,2330.0,47458.0,2432.0,2705.8,42.47787610619469,0.589873417721519
2025-12-30,215790,이노인스트루먼트,Unknown,0,555.0,104460.0,571.35,587.28,42.73504273504273,0.32801822323462415
2025-12-30,289010,아이스크림에듀,Unknown,0,1802.0,16631.0,1840.95,1875.16,31.818181818181827,0.015802269043760128
2025-12-30,234340,헥토파이낸셜,Unknown,0,15450.0,90280.0,15737.0,15739.4,53.36322869955157,0.16371681415929204
2025-12-30,313760,캐리,Unknown,0,1381.0,128771.0,1326.1,1560.62,57.9664570230608,0.04508265152780097
2025-12-30,148150,세경하이테크,Unknown,0,5140.0,54317.0,5150.0,5298.4,49.33333333333333,0.07053140096618357
2025-12-30,317770,엑스페릭스,Unknown,0,2790.0,122882.0,2824.0,3040.9,42.76315789473684,0.03273809523809524
2025-12-30,318000,KBG,Unknown,0,4355.0,16799.0,4534.75,4804.4,29.545454545454547,0.13129102844638948
2025-12-30,317330,덕산테코피아,Unknown,0,16920.0,78086.0,19086.5,19908.8,22.36286919831224,0.083668543845535
2025-12-30,186230,그린플러스,Unknown,0,5880.0,5768.0,5929.0,5930.6,43.63636363636363,0.10242587601078167
2025-12-30,317830,에스피시스템스,Unknown,0,13810.0,933253.0,12543.0,10756.8,54.54545454545455,0.8258283772302464
2025-12-30,037560,LG헬로비전,Unknown,0,2340.0,75129.0,2374.5,2402.5,43.13725490196078,0.18430034129692832
2025-12-30,155650,와이엠씨,Unknown,0,3785.0,22637.0,3650.75,3500.1,59.130434782608695,0.8571428571428571
2025-12-30,113810,디젠스,Unknown,0,790.0,98426.0,831.3,858.98,7.5,0.03978779840848806
2025-12-30,046970,우리로,Unknown,0,1245.0,218097.0,1271.9,1295.08,38.251366120218584,0.1984304932735426
2025-12-30,114810,한솔아이원스,Unknown,0,12040.0,314428.0,12489.5,13474.8,42.774566473988436,0.5577439570277529
2025-12-30,159580,제로투세븐,Unknown,0,3965.0,34748.0,4070.5,4068.7,30.882352941176478,0.03671970624235006
2025-12-30,097800,윈팩,Unknown,0,516.0,597770.0,508.85,543.38,53.2608695652174,0.16255144032921812
2025-12-30,121800,비덴트,Unknown,0,3320.0,0.0,3320.0,3320.0,50.0,1.0
2025-12-30,145990,삼양사,Unknown,0,47350.0,22595.0,50672.5,51020.0,24.48979591836735,0.325068870523416
2025-12-30,115480,씨유메디칼,Unknown,0,551.0,59962.0,570.6,580.56,18.421052631578945,0.024193548387096774
2025-12-30,129260,인터지스,Unknown,0,2400.0,87948.0,2556.25,2567.2,27.941176470588232,0.10335195530726257
2025-12-30,131090,시큐브,Unknown,0,3905.0,5672.0,3932.25,3929.6,41.30434782608696,0.853551912568306
2025-12-30,130580,나이스디앤비,Unknown,0,6390.0,15062.0,6147.0,5853.4,64.70588235294117,0.908883826879271
2025-12-30,007070,GS리테일,Unknown,0,20150.0,71264.0,21880.0,20719.4,11.764705882352942,0.8685344827586207
2025-12-30,127120,제이에스링크,Unknown,0,17770.0,2194440.0,18073.5,18980.8,43.3589462129528,0.6248005470708913
2025-12-30,079980,휴비스,Unknown,0,2680.0,10532.0,2730.25,2717.2,47.12643678160919,0.2425249169435216
2025-12-30,152550,한국ANKOR유전,Unknown,0,208.0,436503.0,216.2,223.46,31.25,0.007462686567164179
2025-12-30,141000,비아트론,Unknown,0,7300.0,7112.0,7584.0,7753.4,34.82142857142857,0.391304347826087
2025-12-30,137400,피엔티,Unknown,0,37600.0,115761.0,40722.5,41699.0,21.025641025641022,0.3761904761904762
2025-12-30,106520,노블엠앤비,Unknown,0,411.0,0.0,411.0,411.0,50.0,1.0
2025-12-30,161000,애경케미칼,Unknown,0,9530.0,121633.0,10552.5,10664.6,13.502109704641356,0.44680851063829785
2025-12-30,161390,한국타이어앤테크놀로지,Unknown,0,57800.0,136136.0,60310.0,55776.0,40.39735099337748,0.8018348623853211
2025-12-30,161890,한국콜마,Unknown,0,62300.0,65317.0,63810.0,67626.0,36.036036036036045,0.16838487972508592
2025-12-30,139050,BF랩스,Unknown,0,2805.0,0.0,2805.0,2805.0,50.0,1.0
2025-12-30,123330,제닉,Unknown,0,16500.0,22404.0,18187.0,19235.4,23.005565862708707,0.0018083182640144665
2025-12-30,040910,아이씨디,Unknown,0,3890.0,14773.0,3969.5,4200.1,36.559139784946225,0.07076101468624833
2025-12-30,137950,제이씨케미칼,Unknown,0,3190.0,32181.0,3324.25,3292.5,33.33333333333333,0.09090909090909091
2025-12-30,115530,씨엔플러스,Unknown,0,337.0,113700.0,342.8,352.0,41.07142857142856,0.13595166163141995
2025-12-30,328380,솔트웨어,Unknown,0,825.0,26975.0,841.5,880.0,41.48936170212766,0.08093278463648834
2025-12-30,195500,마니커에프앤지,Unknown,0,2835.0,18083.0,2807.0,2724.6,60.0,0.19571865443425077
2025-12-30,311390,네오크레마,Unknown,0,5890.0,24674.0,5895.5,6456.4,47.142857142857146,0.15645161290322582
2025-12-30,149300,아퓨어스,Unknown,0,23.0,338207.0,42.75,56.56,17.391304347826093,0.05974025974025974
2025-12-30,256150,한독크린텍,Unknown,0,5520.0,1977.0,5511.0,5492.6,54.385964912280706,0.12169312169312169
2025-12-30,317120,라닉스,Unknown,0,2210.0,1398265.0,1973.0,2142.42,62.288135593220346,0.1858361333677953
2025-12-30,093510,엔지브이아이,Unknown,0,656.0,52.0,837.65,899.64,42.08400646203554,0.020844612885760692
2025-12-30,158430,아톤,Unknown,0,6180.0,172548.0,6399.5,6523.4,39.88439306358381,0.14034122179416622
2025-12-30,336370,솔루스첨단소재,Unknown,0,7320.0,124842.0,7861.0,8688.6,14.960629921259851,0.11089494163424124
2025-12-30,123570,이엠넷,Unknown,0,1944.0,29337.0,1983.45,1995.18,42.72300469483568,0.033707865168539325
2025-12-30,138070,신진에스엠,Unknown,0,2110.0,17507.0,2088.5,2087.6,57.14285714285714,0.12021857923497267
2025-12-30,317530,캐리소프트,Unknown,0,4945.0,25732.0,4769.0,4451.7,60.82089552238806,0.2707117852975496
2025-12-30,331520,밸로프,Unknown,0,573.0,49379.0,582.15,570.6,26.31578947368422,0.06334841628959276
2025-12-30,013890,지누스,Unknown,0,13110.0,41813.0,12362.5,12701.4,71.67832167832168,0.09096244131455399
2025-12-30,333050,모코엠시스,Unknown,0,1283.0,23587.0,1329.1,1384.86,27.007299270073005,0.09974747474747475
2025-12-30,279600,미디어젠,Unknown,0,7040.0,1955.0,7158.5,7616.0,42.63565891472869,0.503216583273767
2025-12-30,333430,일승,Unknown,0,5980.0,53225.0,6188.5,6822.0,38.66666666666667,0.35131195335276966
2025-12-30,084850,아이티엠반도체,Unknown,0,9690.0,16262.0,10489.0,11151.4,7.741935483870975,0.019434628975265017
2025-12-30,122450,KX,Unknown,0,3730.0,31244.0,3821.0,3822.4,41.592920353982294,0.3345070422535211
2025-12-30,139130,iM금융지주,Unknown,0,15440.0,131403.0,14741.0,14250.6,64.87341772151899,0.9334186939820742
2025-12-30,131100,티엔엔터테인먼트,Unknown,0,1302.0,4226.0,1307.2,1356.2,41.34615384615385,0.07809523809523809
2025-12-30,137940,넥스트아이,Unknown,0,312.0,154512.0,314.4,321.38,41.935483870967744,0.013953488372093023
2025-12-30,069640,한세엠케이,Unknown,0,628.0,12705.0,652.85,681.84,29.213483146067418,0.006540697674418605
2025-12-30,108380,대양전기공업,Unknown,0,27700.0,23570.0,28360.0,28999.0,39.285714285714285,0.7185354691075515
2025-12-30,109080,옵티시스,Unknown,0,8060.0,14537.0,8168.0,8526.2,40.42553191489362,0.1267605633802817
2025-12-30,140910,에이리츠,Unknown,0,3130.0,0.0,3130.0,3130.0,50.0,1.0
2025-12-30,089980,상아프론테크,Unknown,0,15480.0,47294.0,16932.5,17203.6,16.883116883116884,0.2912912912912913
2025-12-30,216400,인바이츠바이오코아,Unknown,0,4575.0,3890.0,2767.65,3037.76,100.0,0.5780370910606376
2025-12-30,218410,RFHIC,Unknown,0,32450.0,124431.0,31767.5,30861.0,59.294871794871796,0.8209255533199196
2025-12-30,223220,로지스몬,Unknown,0,1697.0,10.0,2923.05,1286.84,17.029386450264354,0.2044578313253012
2025-12-30,214420,토니모리,Unknown,0,8440.0,77586.0,8614.5,8787.6,38.33333333333333,0.3363286264441592
2025-12-30,067730,로지시스,Unknown,0,2665.0,86163.0,2731.75,2701.6,46.28099173553719,0.11486486486486487
2025-12-30,219750,한국비티비,Unknown,0,862.0,23570.0,893.75,948.24,25.268817204301087,0.33737769080234836
2025-12-30,110790,크리스에프앤씨,Unknown,0,4060.0,18063.0,4196.5,4177.1,42.281879194630875,0.0545876887340302
2025-12-30,290720,푸드나무,Unknown,0,2005.0,10206.0,1998.5,2049.96,50.0,0.08151210868281157
